filename,chroma stft,rmse,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49
../Trainingdata/08 Kaggle Cough\NxnNleTNUYaE2lndP2HIlGUbimy1_cough_shallow.wav,0.6024389,0.21771526,2040.469409058301,1990.9916168471614,4526.683044433594,0.120025634765625,-56.698914,147.9184,-61.046707,51.539364,-49.183228,44.226147,-36.279697,21.678688,-25.698586,-5.023812,10.658848,-16.38601,-1.0823905,-16.793785,8.560367,-19.833237,2.3187308,-17.304081,-3.1583066,-11.991648,-6.9118495,4.3704834,-11.60652,4.2697735,-18.500757,5.41221,-5.9428883,-7.0564413,-2.192787,-2.594293,-1.6152276,-7.0756683,1.1065602,-4.971999,0.6501679,-4.69923,1.1453973,-5.5646596,0.7403383,-1.272001,-3.4904068,2.9802616,-5.0990114,3.1758392,-3.7250834,-2.6876547,-1.5460235,-0.447157,-4.1897063,-4.0266776
../Trainingdata/08 Kaggle Cough\nXZU2OEKmtPSXhbaHZAKb3snrJt2_cough-heavy.wav,0.4134819,0.1863126,1488.7631420646485,1225.553942193086,2584.9631569602275,0.11163884943181818,-104.54401,179.97882,-95.55128,25.080606,-42.907887,1.2247108,-31.869122,-6.072311,-9.388011,-15.074799,-8.419271,-10.082254,3.0294743,-20.041595,1.9939371,-1.1268448,-5.365116,-13.129879,-9.8058195,-16.712847,-8.91029,5.2805576,-14.315802,-2.004338,-0.14089648,0.9914871,-5.7435393,-0.30751684,-0.93618745,-1.0419321,8.327284,-4.4987936,2.6318808,1.0062773,-2.8286605,-0.5693629,3.4357588,-0.903481,-1.6708012,1.1655871,-1.814877,1.7904223,-3.3873775,2.7379622,-0.6089974,-1.8871115,1.5292867,-3.0576222,0.8989859,-0.8689214
../Trainingdata/08 Kaggle Cough\nXZU2OEKmtPSXhbaHZAKb3snrJt2_cough_shallow.wav,0.43800452,0.15835778,1910.387386952105,1573.945664785196,3632.1651335685483,0.11742376512096774,-94.473724,150.17137,-90.63988,44.242146,-57.99698,11.236822,-21.908659,-1.4995852,-30.713305,-18.112547,-2.894677,-8.316844,6.0474753,-19.593761,6.6796007,-10.60237,-0.68779373,-12.012847,-5.4405503,-15.125673,-12.316266,9.842344,-16.446993,1.4350361,-6.4270678,2.8764212,-2.7006452,-5.794181,-2.498487,-5.688824,4.785064,-5.1173043,5.1843004,0.23412333,7.588072,4.6822147,0.3575765,3.527927,-1.1541065,4.5663037,1.5723069,6.9278445,-2.6499474,0.42695752,3.1578226,-5.160701,1.433985,0.4279892,-2.5231156,-1.2949059
../Trainingdata/08 Kaggle Cough\Ny6G594aKENcYgURBgYJJa62ziV2_cough-heavy.wav,0.43639743,0.19722222,2573.171919830931,1642.4985329370131,4407.455166903409,0.189453125,-80.60471,118.5936,-106.70118,77.77841,-61.829605,20.42029,-46.357758,-25.067175,-6.139409,2.0970955,-6.999379,-13.056091,4.4399652,-5.2813845,13.057006,-33.441338,2.8221917,-10.000454,-9.230351,-2.3761003,-15.531234,5.6836057,-4.8319497,8.381573,-11.46765,8.864272,7.4865284,-5.95587,0.54009527,0.35884693,3.600515,-4.954423,9.887497,-4.529669,-1.4714177,4.069498,-0.87210256,-0.80982536,1.8063064,2.4405324,-3.1137495,5.1786165,-3.272892,1.0722609,-0.963929,-1.1755633,1.0574044,-4.189867,2.4401357,1.6754982
../Trainingdata/08 Kaggle Cough\Ny6G594aKENcYgURBgYJJa62ziV2_cough_shallow.wav,0.32069755,0.16811103,2112.1451221227926,1399.508530013331,3736.3820043103447,0.15529027478448276,-86.03501,141.69893,-128.91267,46.59346,-52.876694,28.576216,-34.845898,-7.734927,9.663237,2.0215738,1.4749348,-23.489433,4.018406,-7.088498,2.701438,-26.599594,-8.816223,-5.872775,-18.54994,-10.140863,-8.373721,-2.2561905,-8.372128,5.229743,-14.673627,1.6151313,2.1330929,-13.128099,0.7944388,-4.7750483,-2.3272445,-5.3410544,-2.2440877,-2.1359513,-2.9409385,-3.6078036,3.2234135,0.3777432,-3.9154162,4.5536556,-1.1384066,-0.8965659,0.32520193,3.3936086,-0.080248535,-1.3845187,-0.70132184,-0.14739622,0.41147602,-1.8859851
../Trainingdata/08 Kaggle Cough\nyOEOseZX2cXF7ItBTJP316eTrx2_cough-heavy.wav,0.5099355,0.18001084,1396.3196598561306,1446.6987896984585,3082.32421875,0.06117466517857143,-110.67967,183.23865,-56.580048,48.71845,-57.526707,8.86933,-12.874032,-6.2088346,0.38661188,-2.2489457,6.4663053,-15.40267,-1.9086851,-4.475717,3.8006513,-0.8675931,-13.597862,-16.058681,7.527055,-11.075355,-10.484861,9.032019,-12.607093,6.009971,-3.281778,-4.0377192,2.2392025,-9.301236,-6.765509,-7.0819144,-3.4889543,-8.041129,-2.694414,0.9581237,-2.7678027,-5.1466546,-1.2957226,0.63537407,1.7677629,5.730259,5.807614,7.9480166,1.9361551,0.55558676,0.63804513,2.0961971,1.3388965,-0.92548,-0.66510487,-2.6523724
../Trainingdata/08 Kaggle Cough\nyOEOseZX2cXF7ItBTJP316eTrx2_cough_shallow.wav,0.56678456,0.18502654,964.8751420482204,1301.6755304152061,1894.024658203125,0.035380045572916664,-177.28096,179.44011,-5.928472,69.98638,-22.46244,18.184893,-11.669769,9.468636,0.6808334,-6.4927163,-1.4606148,-5.799311,-1.7660073,-16.890146,7.687139,-7.1477094,-3.5682392,-13.569268,-6.365065,-3.020257,-9.6217,2.3684921,-12.565362,3.2984493,-6.5532055,-5.610283,-3.0960999,-7.003489,0.042871278,-5.0275884,-2.087381,-7.5089316,0.67060965,-3.275751,-3.083884,1.4823637,-0.8854553,1.7743355,-1.8260708,-0.53905684,-2.072564,0.15422268,-0.49597394,-0.7839342,-0.94174814,-0.57279223,0.019074589,-0.4165742,0.5501527,-1.5838705
../Trainingdata/08 Kaggle Cough\NZ7eJVaMFDMMhpOKZ1ztgkr3fVO2_cough-heavy.wav,0.40690008,0.23569089,3018.6440080093703,1900.7417567698637,5204.986503686798,0.2440089536516854,-53.727886,93.646255,-98.01943,69.435326,-73.994835,31.897612,-70.466576,-18.64533,-18.171644,-16.204329,9.542018,-19.589323,-0.06945074,-14.399026,8.942513,-20.440153,8.00641,-6.619662,-10.536647,5.4760814,-3.86778,4.188628,-5.291926,6.605597,-7.2457466,5.244424,-1.3182248,-0.71576285,0.8812301,-3.0016055,4.41835,-3.1090422,3.3631616,-1.1229879,1.6200397,-1.3078904,4.8781476,-2.5903049,-0.74633646,0.7563717,-5.7023787,2.7979045,-4.5081053,2.2784379,-0.9283158,1.0565078,-0.2606688,-1.9750307,0.26618242,0.028996682
../Trainingdata/08 Kaggle Cough\NZ7eJVaMFDMMhpOKZ1ztgkr3fVO2_cough_shallow.wav,0.39423037,0.19335312,2679.802840037979,1931.4648449431531,4964.978920541159,0.18709508384146342,-77.92976,104.03598,-69.94697,82.97034,-52.371563,33.31787,-54.104675,-17.663862,-15.246327,-19.672562,5.313665,-17.650564,-3.3080041,-12.176732,6.0922046,-33.153637,-1.4723694,-6.5687695,-15.806978,-4.2039595,-13.9315405,4.624205,-11.84653,8.216889,-5.294308,0.47134298,1.752375,-9.633537,4.061715,-8.31395,1.1422105,-3.7848172,-1.792152,4.6125584,1.0628505,-0.1750954,-0.16100556,-0.9088049,-0.64733183,1.6573209,-2.0135474,0.7829068,-1.9526364,0.024827015,-0.0077343276,0.5792171,-0.6396496,-2.8224983,0.15295546,0.66276014
../Trainingdata/08 Kaggle Cough\o0HUIrKBsMXkygZgI161LVIydIp1_cough-heavy.wav,0.2979293,0.23121147,2251.1255805733017,1877.0447910423522,4675.152033025568,0.12457830255681818,-88.04839,118.93885,-60.11001,29.437117,-63.09699,10.914654,-58.590637,7.243082,4.092564,-7.7442307,14.017978,-7.9736986,19.914263,-7.6491165,2.2355192,-12.81422,4.7310143,1.4639354,-12.096936,-1.0407399,-3.2748008,5.183092,-7.380232,6.2218432,-3.2737417,1.8326682,2.0355666,-5.250545,0.2529412,-4.2284985,3.6488981,-3.4374106,-4.3430953,-5.736786,0.48194492,-2.8214495,-0.94549257,-0.8717114,-7.4075856,2.504913,-3.483602,-1.5378509,-3.445323,-1.2900552,1.0442806,-0.5431678,0.21653932,-1.446981,2.273968,-2.1868145
../Trainingdata/08 Kaggle Cough\o0HUIrKBsMXkygZgI161LVIydIp1_cough_shallow.wav,0.47832787,0.14374043,1942.691650326661,1764.4138173274685,4041.064453125,0.06868489583333333,-91.665215,148.21608,-73.51272,9.790587,-88.21786,38.16274,-31.594389,13.255131,20.646942,-8.160132,0.6213989,-12.512447,20.037844,-11.574944,-6.41649,-19.72416,-1.2841887,0.35874534,-7.018175,3.830944,-11.380356,-2.819872,-8.482841,-2.4542544,-10.954506,-10.409928,-2.1279826,6.1631436,-0.38833585,-8.676611,-1.3981123,-5.9757714,1.3502957,-11.461898,-7.1642723,-1.1557938,2.1484196,5.4816337,2.2593534,6.411644,-5.271402,3.270685,2.8334134,-6.5066247,-4.6263065,0.45881572,-2.3616524,-1.3702279,1.4441448,-4.2778287
../Trainingdata/08 Kaggle Cough\O2axQgHDogQ1mORlKYAGiPTiHvB3_cough-heavy.wav,0.42295238,0.2633837,3220.256318195229,1582.0491639412546,4956.001281738281,0.24688720703125,-36.975883,87.23697,-112.55938,99.51308,-80.36459,14.633151,-41.15183,15.598041,8.544286,-13.412949,-0.95109653,-24.418732,5.733445,-13.606307,-6.7021127,-20.016155,-0.59062874,-14.943804,1.2896413,13.125982,-3.335401,1.8402041,-7.489995,5.8897743,-8.656891,-1.0485122,-8.648707,-3.5717497,7.2454033,-2.0604272,0.29860407,-4.2394314,-0.23418468,-1.5617942,3.0726552,-2.914404,-0.4607249,0.9440446,-1.2142516,-1.2579743,2.6672802,1.9396696,-3.6537874,4.5774755,-2.696928,1.8556622,-2.6361349,-2.555859,1.6598145,-3.9157014
../Trainingdata/08 Kaggle Cough\O2axQgHDogQ1mORlKYAGiPTiHvB3_cough_shallow.wav,0.49869785,0.19465934,2911.0496389900322,1607.658250592189,4645.78857421875,0.21555397727272727,-69.41436,103.12845,-118.89607,86.86932,-83.34836,9.8156595,-37.477283,20.251862,1.7397217,-0.60502076,0.10470179,-30.31092,4.659727,-14.604079,0.5235806,-27.402184,-3.9553552,-12.490396,-2.2178452,3.175351,-4.705399,2.6521316,-17.036285,6.621641,-3.5885313,3.2214472,-7.549849,-3.395957,3.4732897,-2.9515052,6.595291,-5.2252326,0.04127963,-0.9046038,0.94926244,-2.9592326,1.3594027,-2.5640395,-2.8967426,0.42651212,-1.7075003,4.630068,-3.5586448,0.027106253,0.13494897,2.0604563,-1.3221636,-1.6660382,1.2141323,-1.7957212
../Trainingdata/08 Kaggle Cough\O4BFgxvAgwbwRGZMkMBJRFnGBbd2_cough-heavy.wav,0.54155916,0.19318885,1553.1906750327983,1574.7360527437063,3164.8914683948865,0.08220880681818182,-90.94935,173.45055,-62.553844,48.331905,-47.29164,33.104053,-28.83609,-1.5457476,-11.158842,-13.737235,-20.630621,-5.7772555,3.2692049,-20.80608,7.0109067,-24.569519,5.0638523,-11.851052,-4.0562396,-1.9281338,-14.833222,-0.97371215,-14.790974,-1.8391204,-10.207996,0.4154402,-6.431337,-3.9528375,-5.3653445,-5.109221,-0.4562315,-3.8419738,5.167789,-5.886865,2.28691,-1.7272983,-1.7021207,-3.2140489,-1.6381687,-1.8115478,-4.5766253,3.6746798,-3.910959,0.2818097,-1.24135,-2.348503,-1.3898463,-1.2242453,-0.95565456,0.6716233
../Trainingdata/08 Kaggle Cough\O4BFgxvAgwbwRGZMkMBJRFnGBbd2_cough_shallow.wav,0.46119532,0.20532763,1274.4218234259558,1463.8884802760867,2344.9658203125,0.050390625,-95.54777,179.83449,-35.45708,17.575382,-42.023724,21.015335,-36.560127,-7.7841387,-6.7067895,-26.766552,-15.712515,10.825999,-4.0997505,-20.117466,5.286235,-16.929274,5.6125817,-11.265802,-5.0960574,0.54307824,-18.82164,-9.457937,-10.243344,0.88098145,-16.346306,-2.804242,4.0419955,-2.9825387,-2.62775,-7.643077,-0.85909975,-5.691795,0.29011184,-4.5530176,-8.563562,4.3328238,4.8824744,-2.5473902,4.6077266,4.320403,-0.9578155,4.180982,1.3035116,2.6806827,1.5939845,-2.9777386,-4.2964115,-1.4154117,-0.5245484,-0.9391247
../Trainingdata/08 Kaggle Cough\O4l1a5TWsdgLlW9cECz5PnWX6UP2_cough-heavy.wav,0.41258562,0.18365557,2484.5065113374003,2108.607560194277,5022.1710205078125,0.16283162434895834,-125.9327,117.70139,-36.202988,53.809296,-60.96117,51.833515,-26.879608,13.130319,-6.9947457,-13.772339,13.892273,-14.790471,9.405553,-21.079016,-5.1263213,-15.306862,-7.3941703,-9.589853,-12.17899,-8.561785,-11.668546,-6.4463615,-13.419533,-2.8847344,-12.266042,1.7854791,-6.607962,-5.74428,-3.6152332,-4.7382717,0.024097601,-12.647796,2.295561,-4.683643,-0.88638455,-1.1584398,-1.2913138,-1.6628188,-3.9191897,6.359759,-2.2504075,2.1060762,-1.5049089,0.89779145,2.1498039,-2.2882452,1.4603304,-1.7192737,1.941247,0.09444887
../Trainingdata/08 Kaggle Cough\O4l1a5TWsdgLlW9cECz5PnWX6UP2_cough_shallow.wav,0.2818722,0.25333852,2256.516010597721,1951.7661277319237,5174.820223721591,0.11372514204545454,-93.98388,116.00721,-78.06643,1.8969878,-57.924404,43.5622,-24.54999,29.497553,-33.293102,-25.350758,7.927538,-13.025239,27.344252,-27.988153,-3.9024718,-10.060619,-14.555012,-5.6201444,10.640768,-3.4768045,-24.62337,3.4467552,-5.6526327,5.9555387,-11.507025,2.0848262,4.415573,-10.446548,-1.7027168,4.0449886,13.311551,-17.71058,-2.5750349,7.056096,-7.0044584,-2.8248065,2.5703783,0.87106967,-3.9829133,8.414087,-0.9687449,1.0316854,2.8363023,-3.4148443,6.4614177,0.24350864,-4.2488613,5.9414077,3.461979,-0.28190345
../Trainingdata/08 Kaggle Cough\O7eAgc4vq5fZQmGh60gDaMxOjgz2_cough-heavy.wav,0.3166424,0.32283095,1390.0165508550986,1325.126818128767,2457.0518092105262,0.08361173930921052,-100.533104,159.14311,-59.815197,0.048095886,-60.076145,8.583498,-33.894947,-22.619652,-10.275365,-22.894619,-13.381373,-17.182898,8.798266,-13.018806,-9.712849,-1.5959477,3.112481,8.783474,12.19349,7.3529215,1.4080206,5.4284043,-9.635221,-2.3906715,-2.078088,-1.0662923,-2.1741931,-2.5287974,-0.5012051,-7.23997,3.0807822,0.91700816,-1.9854168,-0.016224101,3.2282043,-3.3116343,-2.5657227,1.0527942,-3.8716936,3.1310377,-3.4072526,0.2812718,4.777884,1.94648,0.92526144,-2.9982042,-0.28982404,-2.6118977,-1.8006979,0.92949224
../Trainingdata/08 Kaggle Cough\O7eAgc4vq5fZQmGh60gDaMxOjgz2_cough_shallow.wav,0.28670946,0.29118592,1590.9840778763391,1508.8598715030157,3091.7146381578946,0.0945787931743421,-111.671684,145.96349,-48.157394,19.168293,-74.21735,8.552643,-20.364235,-26.298199,-19.78919,-1.2601911,-4.079899,-27.200228,-2.9855208,-22.656296,-0.6597158,-4.994307,-3.243019,6.0808525,10.86787,19.243643,3.16279,2.6193392,5.035981,-1.7292035,-16.632544,3.0694933,-1.9822822,-5.704202,3.1395867,-10.990494,0.102745205,1.3643509,-0.3377766,-2.1804662,0.10773807,1.4978995,-1.3062637,0.593595,-1.5563344,1.4758917,0.04583033,-1.5875385,-0.68855655,3.8818507,-0.89601207,-2.024502,1.1601313,-0.24839793,2.687582,-0.35303494
../Trainingdata/08 Kaggle Cough\O924JvpBNRN7jHvErWkpfjqGvat1_cough-heavy.wav,0.6284832,0.30016026,1189.3895976090153,1074.5260064720867,2122.892960258152,0.07474949048913043,-79.81985,200.32112,-60.838596,33.932697,-29.463,6.120375,-23.793625,-3.314832,-12.924651,-18.054428,0.113532774,-19.13092,-5.9591017,-13.460736,-4.4807386,-11.896877,-4.1170354,-7.848582,-8.9648905,-3.0216813,-11.850757,-2.365737,-8.118851,-1.5487294,-5.8414626,-5.3133574,-3.396554,-7.211902,-2.6648345,-4.9409075,-1.7760748,-3.2026095,0.18516117,-1.1253822,-0.24430636,-0.14530908,-1.7257491,0.5749892,-1.6983511,0.13481787,0.742655,1.4320301,-0.29422224,0.74943274,-0.033630345,0.25815043,0.9022492,-0.93407226,1.0144856,-0.046896897
../Trainingdata/08 Kaggle Cough\O924JvpBNRN7jHvErWkpfjqGvat1_cough_shallow.wav,0.55760807,0.25272062,1184.4398325886687,1263.1855559612936,2362.07275390625,0.060492621527777776,-138.02399,178.63995,-38.568676,79.987686,-4.243149,-2.0160244,-29.998373,-2.199776,-14.960547,-9.531064,-1.2188993,-25.466532,3.6101613,-3.1977592,-9.194077,-19.550592,4.3985133,-10.284133,-9.522599,3.1361647,-24.041632,0.65312356,-7.260738,-13.30469,-4.9824905,-2.2211246,-3.9328592,-7.6182995,-1.6147157,-4.256668,0.94017005,-8.152325,1.4925991,3.9723904,-7.321955,1.3583497,0.08773158,-0.24164735,-1.1119943,0.11183299,-0.17129554,-3.8339946,0.7210057,0.7852485,-4.177963,0.2759481,1.5190097,-2.9812138,-1.7322863,1.7447977
../Trainingdata/08 Kaggle Cough\O9jPNdypMudWbGGiqtlgi4ae2er1_cough-heavy.wav,0.32304946,0.2488792,2037.0014382782065,1404.4888682857186,3465.2701028963415,0.13283631859756098,-72.14371,129.0476,-94.97772,30.428917,-70.97874,1.9625894,-5.9829407,-8.962089,-22.12263,8.70939,11.559935,-12.066839,-4.50704,-23.172338,12.31897,-9.691321,0.4030035,-3.0820947,-5.663309,13.05946,-0.058256686,3.3456638,-2.7243266,7.381937,-2.8449898,2.9771476,-1.0200324,-7.0173936,1.1774352,-3.303427,1.7798237,-2.4455996,2.2780316,-2.9639168,2.1960473,0.78384894,-2.3399806,2.2496426,-1.5117487,1.3338519,-1.1236163,2.5055835,-2.0615618,1.6722445,1.2708206,-1.705903,0.6008029,-0.46840203,3.1720288,-1.4250194
../Trainingdata/08 Kaggle Cough\O9jPNdypMudWbGGiqtlgi4ae2er1_cough_shallow.wav,0.45482302,0.16478203,2386.326388978621,1499.1088399932587,4003.2182173295455,0.16002308238636365,-81.59548,123.909615,-118.31319,53.71925,-76.24927,-0.7756233,-17.488777,8.913819,-4.8972473,-15.897561,-8.640609,-9.612868,-10.229157,-29.068903,16.12644,-13.4191065,-5.1993012,2.8557951,-1.4681858,-3.5558212,-3.8121626,6.7819853,-11.285886,-0.93748784,-7.7148128,-2.3337448,-1.8721764,-0.07104215,-1.0181068,-3.8345184,2.4627774,-3.493164,2.6298492,-1.8202306,2.0211067,-0.78128034,0.42877835,-2.104933,-2.881743,4.5642414,-2.1184807,1.1603129,1.705057,3.4020782,-1.5280781,-0.7264281,1.5214483,-0.15483227,2.2895925,0.86499536
../Trainingdata/08 Kaggle Cough\OatFCKWJSXcyyGHHGozArF6mCVU2_cough-heavy.wav,0.5053272,0.25893933,2200.41704005042,1656.677307347801,3959.210674579327,0.14927321213942307,-25.918043,127.12,-92.909836,62.77156,-41.351524,14.048456,-47.860275,0.2792492,-12.01582,-12.537877,-7.556077,-31.810596,5.504458,-20.043913,-1.0871291,-14.6874,-3.0544286,-7.4485755,-7.0566187,-3.6603913,-12.402146,5.8342824,-14.159527,-0.2751715,0.24467796,-1.5030404,-2.982735,-1.7248864,-1.7642994,-4.956171,3.154468,-6.167294,1.5205002,-1.1013166,0.17863049,-0.7040077,-0.5853631,0.42958397,-0.85166526,0.79924065,-2.4228513,5.1969323,-1.599732,0.17948923,1.6129305,-0.8471066,-0.75820595,0.7102667,0.8750786,-1.8916895
../Trainingdata/08 Kaggle Cough\OatFCKWJSXcyyGHHGozArF6mCVU2_cough_shallow.wav,0.44511068,0.18824372,2357.0659275304633,1748.8814251420386,4485.268332741477,0.15767045454545456,-57.245983,130.8552,-97.482475,69.42349,-47.349903,26.370325,-58.199512,7.9321613,-10.029273,-10.814055,-4.945415,-33.106766,10.686368,-19.404234,-3.686574,-19.096844,2.2302024,-11.158124,-10.043106,-4.8955913,-12.5605345,6.761519,-13.979565,0.34960544,-2.7352505,-0.97589374,-5.373428,1.4481237,-4.1500735,-6.1137967,6.1913753,-8.153519,0.07684476,-3.4384134,2.0820377,-2.0761433,0.3299851,1.7128066,0.730372,1.4940765,-6.7984743,4.1443033,-2.0645738,-0.5146363,0.79000765,-0.16156727,-0.7133672,0.1546805,1.8581353,-1.2014426
../Trainingdata/08 Kaggle Cough\OAtQ58EyToOK0NsnlDdwpFnrwF63_cough-heavy.wav,0.4997677,0.21696378,1596.374065247231,1754.6650514686833,3627.930626502404,0.0897967998798077,-92.138824,156.84506,-43.1895,48.85444,-41.01487,49.44515,-27.77014,-11.144019,-17.993473,-13.123164,-7.5012517,-26.39968,0.2854601,-14.442762,0.42378938,-17.219133,-2.4893224,-14.7203045,3.363922,-1.92804,-14.712347,7.6759143,-16.640266,5.446701,-9.431801,-4.334808,-1.013576,-7.279826,0.7611691,-9.055578,0.016568018,-4.488847,1.9959527,-6.4621763,-3.184507,1.5077317,-3.6772335,2.2106073,2.6606193,-2.1520026,-2.3999043,4.801283,-4.7866693,2.9794526,-0.34393293,-3.2509172,0.5035342,-1.0687879,2.308819,-3.8426034
../Trainingdata/08 Kaggle Cough\OAtQ58EyToOK0NsnlDdwpFnrwF63_cough_shallow.wav,0.52392256,0.13355191,1965.8438478373732,2058.0363214944373,4808.3642578125,0.08388671875,-110.573975,131.17735,-38.052856,59.66101,-21.118689,51.202454,-48.84974,-14.787234,-18.563099,-16.80696,-2.7715662,-26.221996,-5.155218,-3.321256,5.8267136,-21.019457,-1.1995146,-5.0532656,9.506685,-4.885554,-6.748441,15.414198,-17.989359,8.507447,-7.278978,-12.522965,1.0834072,1.1420805,-0.09672985,-3.0227447,5.256872,-6.275284,4.0165954,-1.8902843,-0.45004597,-0.17721295,-3.0262837,7.2864866,2.8350623,0.53041255,-2.0496273,-3.4508529,-4.954484,5.358979,-0.40381804,-2.5803647,3.9285958,0.16690941,3.007886,1.8867108
../Trainingdata/08 Kaggle Cough\odZaQSfT6QRKhAhPRikjU7y7L9Q2_cough-heavy.wav,0.6387846,0.25440264,1603.3919563822199,1651.4878117792744,3245.1596119364754,0.09294953893442623,-54.789276,177.77591,-58.063446,46.708282,-54.086617,36.35857,-36.923885,4.7732306,-15.84108,-13.043128,-1.3092374,-22.992414,5.5581455,-23.463732,-0.21514346,-14.100774,-1.8211379,-11.196759,-6.221036,-5.2848344,-13.513616,1.9106029,-13.232832,0.87668467,-9.016461,-4.3320117,-6.5171933,-1.2694932,-3.23759,-5.9364963,0.21153885,-10.196172,3.5729365,-4.989848,-0.5662841,-2.160721,-3.0668795,-1.6080251,-3.025554,-0.5539529,-4.322965,2.1501985,-4.6480823,-0.059262674,-1.4946444,-1.1013253,-1.3367462,0.1483689,-0.14514329,-2.5558696
../Trainingdata/08 Kaggle Cough\odZaQSfT6QRKhAhPRikjU7y7L9Q2_cough_shallow.wav,0.5396475,0.19996043,2724.4531406091646,2039.0125594479482,5054.430042613636,0.15994910037878787,-59.643982,132.54887,-56.22483,73.31867,-76.11442,47.18514,-39.180504,1.136859,-21.953926,3.2024708,-1.3700202,-31.21571,12.591448,-18.451235,8.972871,-24.920757,-0.7604286,-10.145554,-6.734647,-4.3212895,-11.980339,6.1192045,-11.177579,5.868417,-12.613694,0.016623797,-5.8412,-2.1658819,-4.482232,-6.2979627,5.46299,-13.165364,8.817495,-4.710344,-4.2104836,4.5291247,-4.9490566,-1.6498145,0.9224399,-1.7039223,-1.3460431,0.60830075,-5.1363053,1.6034467,-2.4254527,-0.88772744,-0.062474027,2.0539546,-1.22143,0.25665855
../Trainingdata/08 Kaggle Cough\oeOuvTlUMEfWPcNOA4EnTk5Bh4K2_cough-heavy.wav,0.45334136,0.26744244,1143.7244392367625,1099.691089409673,1738.285187752016,0.07154107862903226,-91.570206,205.63626,-58.974648,1.9001733,-36.074944,31.553028,-32.212135,-19.347044,-7.574869,-14.868837,-1.2736133,-7.3077765,11.411506,-22.25448,5.0729723,6.761041,-16.059923,-3.4329417,-5.6468415,-8.757746,-7.4779663,-2.078451,-9.08656,1.2488209,-3.2072816,-3.3886237,7.5863657,-2.8732667,-6.590406,-0.5692086,1.1543515,-7.4095125,-2.0235052,0.00042925726,-4.0832415,-0.21219459,0.7777316,0.9445053,4.43106,4.0451527,2.5737183,3.5573938,0.5492091,4.0656486,-0.92595476,-1.284995,0.6948495,-1.1589086,1.8531843,-2.1499736
../Trainingdata/08 Kaggle Cough\oeUYi9pKtHWMWaOPoKCjBjfOSHJ3_cough-heavy.wav,0.42733717,0.20043452,2754.84328328061,2014.6424899899785,5156.304931640625,0.20625813802083334,-66.489815,112.41154,-92.510414,42.41256,-90.19332,28.882284,-55.007965,-9.575039,-40.104305,15.680448,16.845743,-18.760527,7.7603574,-12.33165,23.215607,-25.98649,9.669446,-4.917086,-2.8773482,6.366759,-2.9342687,3.371292,-9.071599,11.508408,-8.474835,3.0634181,-7.483593,-0.623532,-3.855608,-8.598615,1.7887034,-9.183407,-0.0126672685,-0.2763709,0.71443194,-2.8869092,11.048757,-3.3224628,-2.0980756,6.109792,0.2715917,2.6439512,-2.8077223,3.6910515,-4.288149,1.2026237,-1.4549032,-3.4182236,-3.3938015,-2.7880065
../Trainingdata/08 Kaggle Cough\oIy4hushZORMcftMVIAxabN1QZd2_cough-heavy.wav,0.35776567,0.23903699,1094.9169987621246,1157.9604078235777,1932.60498046875,0.07169596354166667,-134.14203,180.10352,-43.650066,35.38406,-44.260494,-13.865628,-11.687976,-17.453033,-27.950195,-15.405655,2.5238202,-27.327461,-9.664075,3.2524235,-0.9750429,-5.014685,-6.7385654,-11.856483,-1.0400498,1.070036,-4.92593,1.5833372,-3.6651485,-0.028720697,0.22830693,1.4160048,-0.18263991,2.9133656,5.681717,0.8364902,3.5940144,-0.20699768,-0.7187097,-1.1193231,1.5054488,-0.25426665,-2.3344078,2.5919237,-0.14971809,-2.3483284,-0.13078523,1.1559036,-1.1832589,1.0516554,0.5981548,-1.1333259,-0.5666769,-0.34939742,1.2148545,0.7276099
../Trainingdata/08 Kaggle Cough\oIy4hushZORMcftMVIAxabN1QZd2_cough_shallow.wav,0.36302397,0.19831386,928.2471178790737,1042.6786949647744,1577.9800415039062,0.0467529296875,-174.73468,203.0308,-27.155888,26.485283,-53.593407,-12.024932,-3.5299425,-15.983244,-17.126871,-14.918604,-15.0093,-16.063839,0.44010258,-8.523035,-5.6108313,-11.301615,-4.0984683,-7.2053056,-6.1135864,1.942358,-6.3311625,-4.511695,-8.9659,2.6277602,3.585845,0.9797831,4.986695,3.8386126,5.8398304,3.834373,3.548091,1.5808781,2.6977715,0.7182542,2.2683809,2.98955,-1.7460907,-2.555198,0.563023,-0.8782826,-2.4398923,3.1861732,-1.4099822,0.18678442,2.8195157,-1.1766917,-1.1736698,1.1194419,0.83034456,-0.9025392
